session_id,start_timestamp,end_timestamp,duration_minutes,count_aggressive,count_normal,count_slow,accel_mag_mean,accel_mag_std,gyro_mag_mean,gyro_mag_std,maintenance_urgency
session_45,872922.0,874122.0,20.0,0,9,6,1.2808534466935257,0.5647210982826312,0.16688515141540172,0.14541543367691104,0.0
session_46,874122.0,875322.0,20.0,0,9,6,1.0002099393895612,0.384285291572719,0.16607689525049893,0.14458667781844894,0.0
session_47,875322.0,876522.0,20.0,0,9,6,0.8929227385778635,0.5012920481759856,0.1539179213165544,0.15613042678756336,0.0
session_48,876522.0,877722.0,20.0,0,9,6,0.8887403388851868,0.5649277957589216,0.17340835890648643,0.15700152806049344,0.0
session_49,877722.0,878922.0,20.0,0,6,4,1.0760061732014599,0.4500799850291896,0.17385742846596244,0.14783381301685342,0.0
session_50,878922.0,880122.0,20.0,0,9,6,1.0904149547200306,0.47770581151828495,0.21373175727241292,0.12500435889206019,0.0
session_51,880122.0,881322.0,20.0,0,9,6,1.1301454906180008,0.4705278184940609,0.20817250377700552,0.13298148581527425,0.0
session_52,881322.0,882522.0,20.0,0,9,6,0.9987280333164698,0.37643738122589515,0.14903958852233165,0.15449490093912635,0.0
session_53,882522.0,883722.0,20.0,0,9,6,0.9003736425277454,0.4158756430416348,0.15311172498791212,0.15182050108300968,0.0
session_54,883722.0,884922.0,20.0,0,9,6,0.8765334698432411,0.3824741751532617,0.16228669597208872,0.14907265345358853,0.0
session_55,884922.0,886122.0,20.0,0,9,6,0.9235081301355914,0.42739604420946264,0.1619607289811957,0.14813977157210115,0.0
session_56,886122.0,887322.0,20.0,0,9,6,1.0057946006774494,0.5673353333047418,0.1720879420040035,0.14716218284200633,0.0
session_57,887322.0,888522.0,20.0,0,9,6,1.0634612586151728,0.5793886853593603,0.18090000283481694,0.1390545129479511,0.0
session_58,888522.0,889722.0,20.0,0,9,6,1.0287368650376907,0.40960852800015196,0.17746641815976272,0.1392921946884514,0.0
session_59,889722.0,890922.0,20.0,0,9,6,1.0236677806860792,0.44897593939070357,0.16612009624827234,0.14456062105171716,0.0
session_60,890922.0,892122.0,20.0,0,9,6,1.1709262160782787,0.45950101094270523,0.16460002222344228,0.16439619875078776,0.0
session_61,892122.0,893322.0,20.0,0,9,6,0.8805750977773458,0.5135933690799795,0.15479606678410293,0.15697837574952764,0.0
session_62,893322.0,894522.0,20.0,0,6,4,0.9436067693553788,0.3904350405545484,0.16884044892592426,0.14648643021222243,0.0
session_63,894522.0,895722.0,20.0,0,9,6,0.9292126874722938,0.4290680538711387,0.17885670518072366,0.14608865062926743,0.0
session_64,895722.0,896922.0,20.0,0,9,6,0.8733683271446135,0.48520929592245376,0.16321248859156973,0.1575660227808022,0.0
session_65,896922.0,898122.0,20.0,0,9,6,1.0649317016117308,0.4228213964586546,0.1852533885725828,0.14888962356535806,0.0
session_66,898122.0,899322.0,20.0,0,9,6,1.0462313127991723,0.39516961752328505,0.2078445925230965,0.1415276174380483,0.0
session_67,899322.0,900522.0,20.0,0,9,6,1.2123505301309536,0.37996109123127075,0.16183064918656193,0.1521356443910433,0.0
session_68,900522.0,901722.0,20.0,0,9,6,1.3380135264210513,0.7153184904539495,0.18355092468991005,0.15188311424378317,0.0
session_69,901722.0,902922.0,20.0,0,9,6,1.1856450078806116,0.5028227985870294,0.1976225908681913,0.1416202699810033,0.0
session_70,902922.0,904122.0,20.0,0,9,6,1.1702611576898434,0.5733963259904314,0.18783694885182506,0.14565151121907613,0.0
session_71,904122.0,905322.0,20.0,0,9,6,1.1432454494789517,0.5147399737971564,0.1797331558281346,0.1452608954818275,0.0
session_72,905322.0,906522.0,20.0,0,9,6,0.6983642285813322,0.4742070003980812,0.14962273256920453,0.15531505882867902,0.0
session_73,906522.0,907722.0,20.0,0,9,6,0.9276421464262721,0.45810214549847433,0.14994389786218532,0.15462657500232754,0.0
session_74,907722.0,908922.0,20.0,0,6,4,0.9721180753780381,0.48180741004297434,0.18705592564486037,0.16770433355307285,0.0
session_75,908922.0,910122.0,20.0,0,9,6,0.999767832439464,0.3845847401486299,0.1754247895664451,0.14235280585470014,0.0
session_76,910122.0,911322.0,20.0,0,9,6,1.033842106113874,0.4034744204499982,0.18337768857467462,0.14404202121668486,0.0
session_77,911322.0,912522.0,20.0,0,9,6,1.0983082130505046,0.444880825167048,0.187615314568431,0.14665184714556934,0.0
session_78,912522.0,913722.0,20.0,0,9,6,1.2200695440196643,0.576493189297573,0.20099435510097255,0.13986786767981946,0.0
session_79,913722.0,914922.0,20.0,0,9,6,1.2389201949000053,0.3905839187426217,0.20474450038670033,0.14142315979703188,0.0
session_80,914922.0,916122.0,20.0,0,9,6,1.371663686463219,0.615382940966517,0.19292017806988965,0.13773781050958464,0.0
session_81,916122.0,917322.0,20.0,0,9,6,1.0477930016727877,0.44919652631949264,0.15075306662917037,0.15721468195066554,0.0
session_82,917322.0,918522.0,20.0,0,9,6,1.089469055979884,0.390163331841457,0.15319493246985083,0.15314903923862433,0.0
session_83,918522.0,919722.0,20.0,0,9,6,0.7277540267066143,0.43112523495391275,0.15839504588404238,0.15171024913108921,0.0
session_84,919722.0,920922.0,20.0,0,9,6,0.7976236157592039,0.43460595108455174,0.16927503829547,0.14842519931212586,0.0
session_85,920922.0,922122.0,20.0,0,9,6,0.8827640123128391,0.4722895958204552,0.18987641804123567,0.1478937998702096,0.0
session_86,922122.0,923322.0,20.0,0,9,6,1.0217868880518448,0.4762253905126395,0.15198225196744952,0.1550599744841649,0.0
session_87,923322.0,924522.0,20.0,0,6,4,1.0926764412101841,0.3291890926106327,0.1742349291787846,0.14870151736624881,0.0
session_88,924522.0,925722.0,20.0,0,9,6,1.1986631671588124,0.6957801499107492,0.18504250750033113,0.1499788776636701,0.0
session_89,925722.0,926922.0,20.0,0,9,6,1.2471767306585602,0.47081723738304393,0.17982088135446528,0.14192119012245494,0.0
session_90,926922.0,928122.0,20.0,0,9,6,1.2064883479790451,0.5471901979858915,0.18707851271143036,0.13544260816075873,0.0
session_91,928122.0,929322.0,20.0,0,9,6,1.3132769169567007,0.6478364389023222,0.17917663074209056,0.13884092923135047,0.0
session_92,929322.0,930522.0,20.0,0,9,6,1.0124257108849344,0.4688597640664615,0.1514846013117121,0.15581169359348002,0.0
session_93,930522.0,931722.0,20.0,0,9,6,1.167458139299558,0.5876209457422923,0.17888230373040087,0.14992901471120992,0.0
session_94,931722.0,932922.0,20.0,0,9,6,0.9892635268306791,0.44020424902804295,0.160207390943609,0.15111424031413453,0.0
session_95,932922.0,934122.0,20.0,0,9,6,0.8162957341530902,0.41314996366715273,0.1346635803564455,0.16088548387296853,0.0
session_96,934122.0,935322.0,20.0,0,9,6,0.7626942535304021,0.6057920348500154,0.14608683229995284,0.15894155605221097,0.0
session_97,935322.0,936522.0,20.0,0,9,6,0.797834664531324,0.4086261750785549,0.1393354635482722,0.16076734395866887,0.0
session_98,936522.0,937722.0,20.0,0,9,6,0.850769266916823,0.4429120088546868,0.14701186579372608,0.1552474901314159,0.0
session_99,937722.0,938922.0,20.0,0,6,4,0.9382082854543544,0.5087212822935574,0.1703384436255503,0.15543057315022932,0.0
session_100,938922.0,940122.0,20.0,0,9,6,0.9191508236497657,0.5439918681173208,0.18874258359109572,0.14150786309014188,0.0
session_101,940122.0,941322.0,20.0,0,9,6,0.8639724075673297,0.446362429998432,0.16426062792626345,0.1556204408514778,0.0
session_102,941322.0,942522.0,20.0,0,9,6,0.963552164668824,0.38407511773900077,0.18212118173873634,0.14286531800734012,0.0
session_103,942522.0,943722.0,20.0,0,9,6,0.9336023069741274,0.5304976384256992,0.20110020903549086,0.14182105223413963,0.0
session_104,943722.0,944922.0,20.0,0,9,6,0.9087069492627753,0.4203232710102606,0.17216904871680389,0.14502638341099883,0.0
session_105,944922.0,946122.0,20.0,0,9,6,0.9650169005558219,0.4146871204183423,0.17815061299033336,0.1426486406790265,0.0
session_106,946122.0,947322.0,20.0,0,9,6,0.926151951487356,0.4465773577286682,0.15284523891909266,0.15171808532816455,0.0
session_107,947322.0,948522.0,20.0,0,9,6,0.7556926015693859,0.43947996989209875,0.16085253903119207,0.1543729668325028,0.0
session_108,948522.0,949722.0,20.0,0,9,6,0.836993754553837,0.5136634167689564,0.14499315707270216,0.15586971710269418,0.0
session_109,949722.0,950922.0,20.0,0,9,6,0.8200151648556047,0.48515486390617873,0.13688674489161626,0.15973204801496108,0.0
session_110,950922.0,952122.0,20.0,0,9,6,0.7464086632022905,0.45470378662374966,0.1599497377713424,0.15277591476695013,0.0
session_111,952122.0,953322.0,20.0,0,6,4,0.985020344766796,0.4230876175931136,0.14955169664890516,0.16079195314914063,0.0
session_112,953322.0,954522.0,20.0,0,9,6,0.8271206361694908,0.4478767560248514,0.16779235496113257,0.15218687839654513,0.0
session_113,954522.0,955722.0,20.0,0,9,6,0.898079746493499,0.43449553217593906,0.1605451004801428,0.15175012070800778,0.0
session_114,955722.0,956922.0,20.0,0,9,6,0.8364705444413519,0.43553124901251994,0.14973788872074137,0.15500855455477414,0.0
session_115,956922.0,958122.0,20.0,0,9,6,0.851682121954653,0.39670838256026325,0.1612534651106835,0.14981126653226864,0.0
session_116,958122.0,959322.0,20.0,0,9,6,0.8681032451125759,0.4467870606050955,0.15211175462763765,0.15423638055783304,0.0
session_117,959322.0,960522.0,20.0,0,9,6,0.9647853280269014,0.42006393257475966,0.17058310351537054,0.14845581297078664,0.0
session_118,960522.0,961722.0,20.0,0,9,6,0.9033926930145382,0.42770258014908563,0.14872067531831334,0.15377855923899564,0.0
session_119,961722.0,962922.0,20.0,0,9,6,0.9249262811032894,0.46085581830874384,0.1547885603934822,0.1553964735396559,0.0
session_120,962922.0,964122.0,20.0,0,9,6,0.8322540162844343,0.4247454973012393,0.16766120046569383,0.1508778015758068,0.0
session_121,964122.0,965322.0,20.0,0,9,6,1.0857407988152576,0.8668815502583175,0.156133832355329,0.1527615278010804,0.0
session_122,965322.0,966522.0,20.0,0,9,6,0.9819491553880536,0.5462561261511277,0.17523489291240232,0.15107651052795848,0.0
session_123,966522.0,967722.0,20.0,0,9,6,0.8148193154271263,0.43069262244540496,0.1466540407222278,0.15397409704702916,0.0
session_124,967722.0,968922.0,20.0,0,6,4,0.924510299032363,0.6799793657351253,0.14627730339587666,0.15990417718265926,0.0
session_125,968922.0,970122.0,20.0,0,9,6,1.214256168413948,0.6272082388928403,0.15893342368274094,0.15165638742716725,0.0
session_126,970122.0,971322.0,20.0,0,9,6,0.7568406012659001,0.4744038567124405,0.16331105817723535,0.15449628543565733,0.0
session_127,971322.0,972522.0,20.0,0,9,6,1.011086804641987,0.6601375567257798,0.14920197550476677,0.15517496029171882,0.0
session_128,972522.0,973722.0,20.0,0,9,6,1.047986464681678,0.3735208560564903,0.15953191627720784,0.14952222737365256,0.0
session_129,973722.0,974922.0,20.0,0,9,6,1.0007768348064847,0.3683551448398252,0.17569064939107065,0.15165714120119012,0.0
session_130,974922.0,976122.0,20.0,0,9,6,0.9847670253514536,0.3957829357498312,0.14711238313314678,0.1584513239076482,0.0
session_131,976122.0,977322.0,20.0,0,9,6,0.9579703010133621,0.4034090960446375,0.15942270710724188,0.15619143618130696,0.0
session_132,977322.0,978522.0,20.0,0,9,6,0.834057827483126,0.41865249022559176,0.19084024861338006,0.13900903637738227,0.0
session_133,978522.0,979722.0,20.0,0,9,6,0.9900843853118172,0.5051970074310131,0.18775027236232092,0.15733232955588355,0.0
session_134,979722.0,980922.0,20.0,0,9,6,0.8476914387123041,0.4648414375950358,0.17118277886470146,0.15076421929475325,0.0
session_135,980922.0,982122.0,20.0,0,9,6,0.7021622006687854,0.4593805726520927,0.15502596026952375,0.1529884807328921,0.0
session_136,982122.0,983322.0,20.0,0,6,4,0.8448238689488852,0.41062832908976626,0.1815567083142923,0.15023870417958626,0.0
session_137,983322.0,984522.0,20.0,0,9,6,1.164638780875975,0.5973522244160574,0.17744582914065513,0.1451436305903997,0.0
session_138,984522.0,985722.0,20.0,0,9,6,0.8421800850217458,0.45804365965052024,0.15338493969059358,0.15717113322141496,0.0
session_139,985722.0,986922.0,20.0,0,9,6,0.8720691040722902,0.4629438758930248,0.15426912453271058,0.15509449569384565,0.0
session_140,986922.0,988122.0,20.0,0,9,6,1.1785144936618073,0.7174216212463467,0.16090216938956772,0.15064699785818697,0.0
session_141,988122.0,989322.0,20.0,0,9,6,1.027761424570014,0.4003848468633377,0.20782662521563286,0.16826663528235666,0.0
session_142,989322.0,990522.0,20.0,0,9,6,0.8654295572301863,0.5442142436431129,0.2305618877458042,0.17444474851389574,0.0
session_143,990522.0,991722.0,20.0,0,9,6,1.1608400822516816,0.932371924055815,0.20836249997753467,0.15120083525888553,0.0
session_144,991722.0,992922.0,20.0,0,9,6,0.8714572718499319,0.3931690034651876,0.15375213151899958,0.1555765755778996,0.0
session_145,992922.0,994122.0,20.0,0,9,6,1.0537899049444457,0.28799985963223984,0.17718025483337066,0.1426148678417477,0.0
session_146,994122.0,995322.0,20.0,0,9,6,1.1510859037758823,0.7793778348885521,0.17935487961413937,0.1423906301302065,0.0
session_147,995322.0,996522.0,20.0,0,9,6,1.0437610231520131,0.4337587419310787,0.16354608523033135,0.14811938563339608,0.0
session_148,996522.0,997722.0,20.0,0,9,6,0.9654052250523901,0.4048939319433761,0.1629523315068226,0.15079874453877903,0.0
session_149,997722.0,998922.0,20.0,0,6,4,0.9554461963306414,0.3761971194947211,0.16891585913661694,0.14792842844472898,0.0
session_150,998922.0,1000122.0,20.0,0,9,6,0.9824535086088345,0.5345267371789508,0.17693338934853614,0.1554524752103862,0.0
session_151,1000122.0,1001322.0,20.0,0,9,6,0.9100738329438367,0.4322304954799558,0.18771762434646835,0.14986832004108316,0.0
session_152,1001322.0,1002522.0,20.0,0,9,6,0.8549542562979637,0.39916174266492854,0.17133621149800024,0.1642653697875066,0.0
session_153,1002522.0,1003722.0,20.0,0,9,6,1.0128372477816852,0.379302384808029,0.18284877881288383,0.14011889691034657,0.0
session_154,1003722.0,1004922.0,20.0,0,9,6,1.0335383732241898,0.3736296164847086,0.17763859667620568,0.14747034125778247,0.0
session_155,1004922.0,1006122.0,20.0,0,9,6,0.7307608286555615,0.4697043594129086,0.186726770734406,0.1615174050332218,0.0
session_156,1006122.0,1007322.0,20.0,0,9,6,0.8699055059623654,0.452878160796212,0.15080265973249113,0.15324565129070064,0.0
session_157,1007322.0,1008522.0,20.0,0,9,6,1.0332656070629505,0.3251914708185262,0.15938058310059752,0.1517476360743841,0.0
session_158,1008522.0,1009722.0,20.0,0,9,6,0.9833990229529015,0.437227971965384,0.17238570690573002,0.14541591107803883,0.0
session_159,1009722.0,1010922.0,20.0,0,9,6,0.9727254721979499,0.4831499308682942,0.1741624050511414,0.14372559055250342,0.0
session_160,1010922.0,1012122.0,20.0,0,9,6,0.926909724906313,0.5480918086516466,0.1611737244978803,0.15128536076523608,0.0
session_161,1012122.0,1013322.0,20.0,0,6,4,0.8378535410087574,0.4478650618826833,0.15056395010141693,0.15442306895293423,0.0
session_162,1013322.0,1014522.0,20.0,0,9,6,0.8051416908973097,0.45230009278398653,0.2070163428520964,0.13981468944273728,0.0
session_163,1014522.0,1015722.0,20.0,0,9,6,0.8858081454923544,0.42041683560844256,0.15057771120363825,0.1549612123260783,0.0
session_164,1015722.0,1016922.0,20.0,0,9,6,0.9602786023083971,0.41887610340251946,0.14369688565517408,0.1573774486802987,0.0
session_165,1016922.0,1018122.0,20.0,0,9,6,0.8581628138638131,0.468965024029378,0.16350127738330805,0.14829673964020906,0.0
session_166,1018122.0,1019322.0,20.0,0,9,6,0.9693023243159327,0.40373951318138523,0.17557900446900584,0.14731761529194046,0.0
session_167,1019322.0,1020522.0,20.0,0,9,6,0.9814611694437929,0.43162290204474574,0.16562041422461318,0.1491958191007413,0.0
session_168,1020522.0,1021722.0,20.0,0,9,6,0.9228904303783866,0.3841534039538877,0.1623660221968373,0.150599870827264,0.0
session_169,1021722.0,1022922.0,20.0,0,9,6,1.0197659897741813,0.34514493586943484,0.18456028552332862,0.1818739440986609,0.0
session_170,1022922.0,1024122.0,20.0,0,9,6,0.8471611697828666,0.5927236009459435,0.33643303311330774,0.506459138441249,0.0
session_171,1024122.0,1025322.0,20.0,0,9,6,0.7647265263366628,0.365710267381364,0.15491868785269078,0.13501926471951373,0.0
session_172,1025322.0,1026522.0,20.0,0,9,6,0.6768114582734637,0.4262985464352589,0.21426571354353421,0.12108907104075738,0.0
session_173,1026522.0,1027722.0,20.0,0,9,6,0.8563335589786668,0.5572443327548113,0.1560872265142363,0.08838474095897678,0.0
session_174,1027722.0,1028922.0,20.0,0,6,4,0.8527807978056077,0.5391243744755202,0.233545345506435,0.17115333571836364,0.0
session_175,1028922.0,1030122.0,20.0,0,9,6,0.6826588116732345,0.36808875081060516,0.25278850410051157,0.2133137444608807,0.0
session_176,1030122.0,1031322.0,20.0,0,9,6,0.8298343558481365,0.43477476112933683,0.21153161430871714,0.15397326962990612,0.0
session_177,1031322.0,1032522.0,20.0,0,9,6,0.8864686438981736,0.41878914563627145,0.17101679602236988,0.15335622573340785,0.0
session_178,1032522.0,1033722.0,20.0,0,9,6,0.81225600467077,0.36840796861334085,0.1414057458557224,0.10912278042916206,0.0
session_179,1033722.0,1034922.0,20.0,0,9,6,0.804973103445072,0.6263491582460751,0.10929908561599061,0.04057950883231555,0.0
session_180,1034922.0,1036122.0,20.0,0,9,6,0.5789881243734244,0.36875331746617246,0.10640499703160602,0.05595147782219698,0.0
session_181,1036122.0,1037322.0,20.0,0,9,6,0.6743938093432293,0.4799332065534669,0.13378631876904598,0.0760778090854278,0.0
session_182,1037322.0,1038522.0,20.0,0,9,6,0.8752597914690861,0.39504852765323856,0.12985953062994293,0.08897541409058524,0.0
session_183,1038522.0,1039722.0,20.0,0,9,6,1.0961215221999763,0.5951527599463435,0.14333226695242654,0.0685787000559176,0.0
session_184,1039722.0,1040922.0,20.0,0,9,6,0.8352630673406523,0.388652849769047,0.10503718121100002,0.07012085372028666,0.0
session_185,1040922.0,1042122.0,20.0,0,9,6,1.1345394660042287,0.7252949195275251,0.10919719739864316,0.05741561127745916,0.0
session_186,1042122.0,1043322.0,20.0,0,6,4,0.989639546937562,0.529192433454496,0.16867491068924137,0.1603260323355053,0.0
session_187,1043322.0,1044522.0,20.0,0,9,6,0.9419844581999347,0.3998076942312482,0.14030866940767714,0.06753676432615278,0.0
session_188,1044522.0,1045722.0,20.0,0,9,6,0.937884363772317,0.4435684846339313,0.09991628619602202,0.033943905976499114,0.0
session_189,1045722.0,1046922.0,20.0,0,9,6,0.720343159855407,0.2825294925525371,0.09014491802527896,0.053812698974150024,0.0
session_190,1046922.0,1048122.0,20.0,0,9,6,0.9359586878634081,0.3566792347749796,0.14926908778650194,0.1167929078177674,0.0
session_191,1048122.0,1049322.0,20.0,0,9,6,0.9371548730726063,0.373257130453814,0.10250995092315004,0.056259451909033545,0.0
session_192,1049322.0,1050522.0,20.0,0,9,6,0.874227086378821,0.4415480687043977,0.08206009397541851,0.031161980103414914,0.0
session_193,1050522.0,1051722.0,20.0,0,9,6,0.7126971294681788,0.34779033978929047,0.15540948951921318,0.12805788374099034,0.0
session_194,1051722.0,1052922.0,20.0,0,9,6,0.7726035447661697,0.45045110648555076,0.13136377068690194,0.1225670066622278,0.0
session_195,1052922.0,1054122.0,20.0,0,9,6,0.8835995561673021,0.437772930424491,0.10215232092453039,0.05743130353501259,0.0
session_196,1054122.0,1055322.0,20.0,0,9,6,0.8100218760214499,0.4298228382926435,0.13748829285843847,0.14940724267461586,0.0
session_197,1055322.0,1056522.0,20.0,0,9,6,0.7752128092823134,0.2510079911779547,0.17455678113165798,0.13600578609534494,0.0
session_198,1056522.0,1057722.0,20.0,0,9,6,0.6571060914961159,0.4067849542462949,0.17551177777356405,0.1344454743626348,0.0
session_199,1057722.0,1058922.0,20.0,0,6,4,1.293521264888069,0.4998716826310084,0.19104783350433568,0.14062521855856314,0.0
session_200,1058922.0,1060122.0,20.0,0,9,6,1.2559228812999048,0.6659357030924916,0.24037106151631454,0.14758941629488828,0.0
session_201,1060122.0,1061322.0,20.0,0,9,6,1.1181602894767357,0.6925869245654087,0.2492877712412961,0.19092901129084824,0.0
session_202,1061322.0,1062522.0,20.0,0,9,6,1.0241917303900876,0.8323716599673534,0.1439313419833347,0.1358269547368343,0.0
session_203,1062522.0,1063722.0,20.0,0,9,6,1.0769647176847754,0.7512900872862688,0.22312485132708312,0.163524713692185,0.0
session_204,1063722.0,1064922.0,20.0,0,9,6,1.08217964718443,0.49779097934961763,0.18282692640749104,0.14688900283801196,0.0
session_205,1064922.0,1066122.0,20.0,0,9,6,0.7557871561345544,0.24520364296786554,0.12973448727376208,0.1069169429627906,0.0
session_206,1066122.0,1067322.0,20.0,0,9,6,1.0688806482851134,0.4969318050043368,0.08813685291242153,0.05258943131466912,0.0
session_207,1067322.0,1068522.0,20.0,0,9,6,0.9516543948045607,0.6120330931868676,0.11075183485586257,0.05654280316406545,0.0
session_208,1068522.0,1069722.0,20.0,0,9,6,0.9561222114547601,0.30916539226412504,0.1473194680297471,0.06605311403214703,0.0
session_209,1069722.0,1070922.0,20.0,0,9,6,1.2507896208807538,0.8821690079784127,0.1751896415636276,0.13068863466383077,0.0
session_210,1070922.0,1072122.0,20.0,0,9,6,1.2837276766439543,0.680665646754831,0.1803890835659731,0.1499873510364602,0.0
session_211,1072122.0,1073322.0,20.0,0,6,4,0.8301979982887664,0.2553506144572301,0.12493912317595224,0.06632173273676238,0.0
session_212,1073322.0,1074522.0,20.0,0,9,6,1.1730297075815677,0.5076843566632873,0.12012660739709574,0.05433064295098957,0.0
session_213,1074522.0,1075722.0,20.0,0,9,6,1.3503450278275773,0.7483420361548472,0.14486733198599874,0.07519255831049745,0.0
session_214,1075722.0,1076922.0,20.0,0,9,6,1.2768391242276134,0.6790941050612385,0.2198680966335583,0.1742752329715373,0.0
